Page ID,Page name,Disclaimer,Amount spent (GBP)
457538647631630,We Own It,We Own It,≤100
1177000815657627,Sci Ani,Sci Ani,≤100
8876787713,Mental Health Foundation,These ads ran without a disclaimer,≤100
8126393663,MS Society UK,MS Society UK,≤100
167898406587045,Holiday Extras,Holiday Extras,≤100
111167028176337,Позвони России,These ads ran without a disclaimer,≤100
113774459487,Seedrs,Seedrs,≤100
416500185768503,Smiley News,These ads ran without a disclaimer,≤100
2328990920656003,Shado,Shado,≤100
13655260370,Penguin Books,Penguin Books,≤100
1701849696765542,Prysmian UK,Prysmian UK,≤100
100651718058538,The Commitment,The Commitment,≤100
462400447302313,NOW: Pensions,These ads ran without a disclaimer,≤100
124329456353,Mencap,Mencap,≤100
45599299724,Atlantic Books,Atlantic Books Ltd,≤100
115165670036941,Mums Debt Support,These ads ran without a disclaimer,≤100
171921172860871,The Webinar Vet,The Webinar Vet,≤100
0,Instagram User 6552123340,These ads ran without a disclaimer,≤100
157317435119920,Milkywire,These ads ran without a disclaimer,≤100
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),≤100
743427719020052,Sir Jeffrey Donaldson MP,Sir Jeffrey Donaldson,≤100
2924272814275805,Hylo,These ads ran without a disclaimer,≤100
128993570121,Environmental Justice Foundation,Environmental Justice Foundation,≤100
137561309608976,Socialist Equality Party (Britain),The Socialist Equality Party,≤100
105167121078250,DifferenceMakers,These ads ran without a disclaimer,≤100
109076340703844,"Loma - Search all the secondhand, rent and repair sites in one click",Loma,≤100
104439887909015,Alliance Party Fermanagh & South Tyrone,Matthew Peter Kerrod Beaumont,≤100
1056162421085650,Research Features,Research Features,≤100
389071394805664,onHand,onHand,≤100
312792248859229,Working Chance,Working Chance,≤100
163661087001678,IAPF - International Anti Poaching Foundation - www.iapf.org,These ads ran without a disclaimer,≤100
107695880909332,Carbon Copy,Carbon Copy Network,≤100
165159950237597,Canal & River Trust,These ads ran without a disclaimer,≤100
477162078975536,Inclusion London,Jonathan Sam Abrams,≤100
216135638510823,ConversionWise,These ads ran without a disclaimer,≤100
102931034753572,Winging_mamahood,These ads ran without a disclaimer,≤100
113277290454039,Common Seas,Common Seas,≤100
1503185916668051,Left Book Club,Left Book Club,≤100
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100
315998375705886,FT Live,Financial Times Limited,≤100
401847960644025,Extinction Rebellion UK,Extinction Rebellion,≤100
373452973129356,Órfhlaith Begley MP,Orfhlaith Aoife Begley,≤100
338857176230144,EuroWin Solutions,EuroWin Solutions,≤100
103578991715318,Omni,These ads ran without a disclaimer,≤100
107806921127903,Collate,Collate Technologies Ltd.,≤100
1545511665561177,EcoVibe,Ecovibe,≤100
163191302837,"Joe Schmelzer Photographs / Treasurbite Studio, Inc.",These ads ran without a disclaimer,≤100
0,Instagram User 2411491042,These ads ran without a disclaimer,≤100
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,≤100
107420901148543,You Don’t Need Therapy,These ads ran without a disclaimer,≤100
1835682750061760,NuOceans,NuOceans,≤100
1486841851361953,Power for People,Corinna Quinn Miller,≤100
102160545716522,100 Days to Save the World,Christopher James Boyle,≤100
232149274611938,Fashion Minority Alliance,Fashion Minority Alliance,≤100
338299196257214,Here NI,These ads ran without a disclaimer,≤100
213436452774656,The Toasted Marshmallow Scout Shop,Alexander Robert Kirkwood,≤100
124021824381533,The Daily Reminder,TDR Network,≤100
30601448467,Jacamo,These ads ran without a disclaimer,≤100
231582706875176,Andy Phillips & The Cadillac Walk,These ads ran without a disclaimer,≤100
191388894239685,We Believe in Israel,We Believe in Israel,≤100
131686740208092,Megaphone UK,Trades Union Congress (TUC),≤100
404248813096096,Curzon Film,These ads ran without a disclaimer,≤100
310531132443420,Concern Worldwide UK,These ads ran without a disclaimer,≤100
175608624750,Human Appeal - UK,Human Appeal,≤100
18044497940,Plan International UK,These ads ran without a disclaimer,≤100
49275915266,MSI Reproductive Choices,MSI Reproductive Choices,≤100
11871609276,Animal Aid,Animal Aid,≤100
101240078311364,Planetary International,Planetary International,≤100
105903267618445,REBEL DREAD,These ads ran without a disclaimer,≤100
490858150969676,5Pillars,5Pillars,≤100
220124644820696,GoDaddy,These ads ran without a disclaimer,≤100
725114430871747,Harbour Faith Community,Harbour Faith Community,≤100
113114083376464,Using Less Stuff,Using Less Stuff,≤100
103027558199250,Tulipshare,These ads ran without a disclaimer,≤100
109486431675758,Save Ukrainian Lives,These ads ran without a disclaimer,≤100
708244105887478,Readly,These ads ran without a disclaimer,≤100
100650025704014,Search4Legal.co.uk,Evolve Technologies Ltd,≤100
268244453261635,UK House of Lords,House of Lords,≤100
106169221125515,Dodo,Dodo,≤100
111553773845510,Ours to Save,Ours to Save,≤100
1281269518681542,Byline Times,Byline Times,≤100
103535835417611,Rosie’s Welfare Rights & Benefits Advisors,These ads ran without a disclaimer,≤100
105812618701996,London's Street,These ads ran without a disclaimer,≤100
219483273768,The Film and TV Charity,These ads ran without a disclaimer,≤100
105960941598024,Gemma Brolly,Gemma Elizabeth Brolly,≤100
108103411817559,Ukraine World Help,These ads ran without a disclaimer,≤100
705825476138789,Hubbub,Hubbub,≤100
25852730092,Care2,These ads ran without a disclaimer,≤100
159670677391384,Welsh Labour,Welsh Labour,≤100
200210010015091,Association for Project Management,These ads ran without a disclaimer,≤100
155538241132701,Channel 5,These ads ran without a disclaimer,≤100
155725841111588,Standard Chartered,These ads ran without a disclaimer,≤100
103116855171907,Eden Greenspace,Eden Greenspace,≤100
109363028339197,Help for Ukraine,These ads ran without a disclaimer,≤100
1449405715300106,Bridgend County Borough Council,Bridgend County Borough Council,≤100
274494339315828,Lady Fatemah Charitable Trust,Lady Fatemah Charitable Trust,≤100
103613844582311,TympaHealth,These ads ran without a disclaimer,≤100
443229142391648,BRITA United Kingdom,These ads ran without a disclaimer,≤100
191798005066604,Waterhaul,Waterhaul,≤100
211952356422419,Coach Chris,These ads ran without a disclaimer,≤100
105987338059019,"Troubles, Tragedy & Trauma",Collette Mackin,≤100
1329741273707017,Creative Fabrica,These ads ran without a disclaimer,≤100
255545417167,CIPFA,CIPFA,≤100
215907465093956,Somerset County Council,Somerset County Council,≤100
104752184541377,Declassified UK,Declassified UK,≤100
1036591516471497,Virginia Crosbie MP,Conservatives,≤100
1029375807073944,Healthwatch England,These ads ran without a disclaimer,≤100
150300461707942,National Zakat Foundation,These ads ran without a disclaimer,≤100
194613217273991,Vantage UK,These ads ran without a disclaimer,≤100
143140920600,Chartered Management Institute,These ads ran without a disclaimer,≤100
752675471494535,Fourth Frontier,These ads ran without a disclaimer,≤100
159617907465284,Amazon Music UK,These ads ran without a disclaimer,≤100
224602000893010,VELUX,These ads ran without a disclaimer,≤100
100237022298668,FACC IT,FACC IT,≤100
725423851541378,The Fledger,The Fledger,≤100
101018658125890,Bright Green Plastics,Samantha Amy Ware,≤100
110550643930923,Cllr Carl McClean,Carl Christian Mcclean,≤100
14011689941,Gresham College,Gresham College,≤100
3190660567626119,Dad’s In Debt.,Dadsindebt,≤100
797035653668148,Barnet Labour,The Labour Party,≤100
202947753086324,Sikkens Vehicle Refinishes,These ads ran without a disclaimer,≤100
1108910712484727,Israel Britain Alliance,Israel Britain Alliance,≤100
1554490484835854,Госпітальєри Госпитальеры Hospitallers,These ads ran without a disclaimer,≤100
51006491121,Uswitch,These ads ran without a disclaimer,≤100
1567955710156124,The Women's Equality Party,Women's Equality Party,≤100
251962071804061,Four Nine,These ads ran without a disclaimer,≤100
106914875258,The University of Sheffield,Sheffield University,≤100
1464101100526640,March For Life UK,March For Life UK,≤100
8807334278,Conservatives,The Conservative Party,≤100
302663936443949,MadeBrave,MadeBrave,≤100
100934312612808,Minneva,These ads ran without a disclaimer,≤100
42553600437,The Rainforest Foundation UK,The Rainforest Foundation UK,≤100
626987914308883,PlanetCare,These ads ran without a disclaimer,≤100
102342747923923,Researchpod,ResearchPod,≤100
54605029793,British Medical Association,British Medical Association,≤100
707213629334581,Acas,These ads ran without a disclaimer,≤100
105851718464024,JACK RYAN Media,JACK RYAN Media Ltd,≤100
208202162442,The Midcounties Co-operative,The Midcounties Co-operative,≤100
1589386114454472,Women's Strike Assembly,Women's Strike Assembly,≤100
311438902571043,HSBC,These ads ran without a disclaimer,≤100
8555757947,Tearfund,These ads ran without a disclaimer,≤100
300478700004585,Evangelical Times,These ads ran without a disclaimer,≤100
85800829429,Justice and Care,Justice and Care,≤100
152708742101163,One Home,One Home,≤100
196810346999143,Arnold Clark,These ads ran without a disclaimer,≤100
106415264758619,ClimatePositive,SCB Associates Ltd,≤100
28928259418,"Saïd Business School, University of Oxford",These ads ran without a disclaimer,≤100
2185781521490288,ONE TRIBE,These ads ran without a disclaimer,≤100
102284135549473,Trending Tees By Teeshark365,These ads ran without a disclaimer,≤100
581514232351610,Redefine Meat,These ads ran without a disclaimer,≤100
175338329150218,Help For Heroes,These ads ran without a disclaimer,≤100
107485499287,Reprieve,Reprieve,≤100
208516013018318,Equality Commission for Northern Ireland,These ads ran without a disclaimer,≤100
431121066907274,Article18,Mansour  Borji,≤100
514212165305248,Leigh Day,Leigh Day,≤100
107573333962271,Avaaz UK,Avaaz Campaigns UK,≤100
67884984384,Vodafone UK,These ads ran without a disclaimer,≤100
2577614072252813,Scotland's Census 2022,National Records of Scotland,≤100
102816248975097,Magyar Tavasz,Magyar Tavasz,≤100
20795833032,CND,CND,≤100
111711890605493,Play It Green,Play It Green,≤100
138401869570272,Royal Society of Chemistry,These ads ran without a disclaimer,≤100
425435420806576,Angel Olsen,These ads ran without a disclaimer,≤100
283013392396,Post Office,These ads ran without a disclaimer,≤100
537334199630875,Essity Careers,These ads ran without a disclaimer,≤100
386603161497200,Public Protection - Kent,Kent County Council,≤100
1518435334860045,iCompario,These ads ran without a disclaimer,≤100
108289788007047,Let Us Pray,These ads ran without a disclaimer,≤100
105973818743628,Bushfired,Andrew Duncan Smith,≤100
678648969228184,flavoil,Flavoil,≤100
1676844315869073,AirBrush,These ads ran without a disclaimer,≤100
161028272789,Born Free Foundation,Born Free Foundation,≤100
0,Instagram User 5533983492,These ads ran without a disclaimer,≤100
2150928525165564,Livi UK,These ads ran without a disclaimer,≤100
6587671199,JW3,JW3,≤100
112403793494016,healthandcare.scot,John Norman Macgill,≤100
103087485577770,One Mountains,These ads ran without a disclaimer,≤100
655367704818679,Socialist Workers Party,Socialist Workers Party,≤100
370579080431976,Aontú Donegal,These ads ran without a disclaimer,≤100
277971232610483,Explore Omagh & the Sperrins Region,These ads ran without a disclaimer,≤100
406889179420890,Bantoozone,These ads ran without a disclaimer,≤100
100378135104746,Darktrace,These ads ran without a disclaimer,≤100
185625017130,Wandsworth Labour,Wandsworth Labour,≤100
1434565976787708,Karma Drinks,Karma Drinks UK Ltd,≤100
132190963515100,Over The Wall,Over The Wall,≤100
34994060032,Students' Union UCL,Students' Union UCL,≤100
103921732149347,Boyd Branden,These ads ran without a disclaimer,≤100
2061195944161110,TVP World,These ads ran without a disclaimer,≤100
172392210758,Clipper Teas,These ads ran without a disclaimer,≤100
84816113788,DBS Internet Marketing,Directory Business Services Ltd,≤100
1213695678662681,Offers4Investors,These ads ran without a disclaimer,≤100
165626343584002,1 People,These ads ran without a disclaimer,≤100
554711334628769,Belfast & Lisburn Women's Aid,These ads ran without a disclaimer,≤100
405294612942802,BNP Paribas Asset Management,These ads ran without a disclaimer,≤100
295893618176,FXCM,These ads ran without a disclaimer,≤100
100998729985773,Glide,These ads ran without a disclaimer,≤100
575997732507632,Care Worker Tax Rebate,ONLINE PROCESSING (UK) LIMITED,≤100
1540152786230577,Chris Philp,Edward Philip A Piska,≤100
122581057764508,The University of Edinburgh,The University of Edinburgh,≤100
112403793494016,healthandcare.scot,Healthcare News Scotland,≤100
763665157015124,Silver Voices,Silver Voices,≤100
106205010827468,Voice,These ads ran without a disclaimer,≤100
107799297432166,Carbon Jacked,Carbon Jacked,≤100
48933285145,Centre for Alternative Technology,Centre for Alternative Technology,≤100
469784143128336,East European Resource Centre EERC,East European Resource Centre,≤100
112861827143283,Facing History and Ourselves UK,Facing History and Ourselves,≤100
110477469046698,MND Association,MND Association,≤100
1050422458309848,Guts UK Charity,These ads ran without a disclaimer,≤100
97708339756,Action for Children,These ads ran without a disclaimer,≤100
144907535568790,Rooster Teeth,These ads ran without a disclaimer,≤100
88155763969,National Geographic UK,These ads ran without a disclaimer,≤100
1682367945366856,POWER Film,Power Film,≤100
107834524719579,Anchor Magnets,Anchor Magnets,≤100
331791653692587,The Art of Sustainability,The Art of Sustainability,≤100
21517406388,Trees for Cities,Trees for Cities,≤100
312250336311238,Global Cause,Mediaplanet UK,≤100
109623047294451,Briiv,Five Create,≤100
311224065999787,Forum UK,Forum UK,≤100
243564215737274,South West Water,Ms Jessica Dale John,≤100
108594544077980,n+bikes,These ads ran without a disclaimer,≤100
104571972108291,Carbon Clean Car & Marine,These ads ran without a disclaimer,≤100
8579062138,The British Library,British Library,≤100
81659621206,Brecon Beacons National Park,Brecon Beacons National Park,≤100
194752734230804,Open Cages,Open Cages,≤100
183026535040943,International Tree Foundation,International Tree Foundation,≤100
1798882800328461,CGTNEurope,These ads ran without a disclaimer,≤100
512917575486359,Exeter Q-Step Centre,Susan Ann Banducci,≤100
100557668459561,TheGeopolity,THE GEOPOLITY,≤100
236829849700741,Al-Monitor,These ads ran without a disclaimer,≤100
101728141221678,Red Cloud Financial Services Inc.,These ads ran without a disclaimer,≤100
7382473689,Al Jazeera English,These ads ran without a disclaimer,≤100
381759758509527,M&G Investments,These ads ran without a disclaimer,≤100
110038557114533,5 Media,These ads ran without a disclaimer,≤100
